accuracy,loss,val_accuracy,val_loss,learning_rate
0.25,1.416217565536499,0.26249998807907104,1.390699028968811,9.999999747378752e-06
0.34375,1.3518059253692627,0.3499999940395355,1.3549188375473022,9.999999747378752e-06
0.41874998807907104,1.2850223779678345,0.4625000059604645,1.3187692165374756,9.999999747378752e-06
0.5093749761581421,1.241053819656372,0.550000011920929,1.2825971841812134,9.999999747378752e-06
0.5249999761581421,1.1968554258346558,0.574999988079071,1.2465364933013916,9.999999747378752e-06
0.574999988079071,1.153033971786499,0.637499988079071,1.2097675800323486,9.999999747378752e-06
0.640625,1.0917389392852783,0.6875,1.1758291721343994,9.999999747378752e-06
0.659375011920929,1.0544557571411133,0.699999988079071,1.1423784494400024,9.999999747378752e-06
0.699999988079071,0.9916523098945618,0.7124999761581421,1.1084946393966675,9.999999747378752e-06
0.703125,0.9509556889533997,0.762499988079071,1.0772567987442017,9.999999747378752e-06
0.7281249761581421,0.9006317257881165,0.762499988079071,1.0428849458694458,9.999999747378752e-06
0.78125,0.8689621686935425,0.800000011920929,1.009192943572998,9.999999747378752e-06
0.784375011920929,0.8074618577957153,0.8374999761581421,0.9778264760971069,9.999999747378752e-06
0.800000011920929,0.7750800848007202,0.824999988079071,0.9474204182624817,9.999999747378752e-06
0.8062499761581421,0.7426837682723999,0.824999988079071,0.9184292554855347,9.999999747378752e-06
0.824999988079071,0.694426953792572,0.8125,0.8919910192489624,9.999999747378752e-06
0.84375,0.6605409979820251,0.824999988079071,0.8643741607666016,9.999999747378752e-06
0.871874988079071,0.6378908157348633,0.824999988079071,0.8398624658584595,9.999999747378752e-06
0.862500011920929,0.6060930490493774,0.8125,0.8131366968154907,9.999999747378752e-06
0.875,0.5553229451179504,0.7875000238418579,0.7919940948486328,9.999999747378752e-06
0.871874988079071,0.5409867763519287,0.7875000238418579,0.770546019077301,9.999999747378752e-06
0.8812500238418579,0.5180695652961731,0.7875000238418579,0.7545924782752991,9.999999747378752e-06
0.875,0.4960646629333496,0.824999988079071,0.7347498536109924,9.999999747378752e-06
0.903124988079071,0.4668477177619934,0.824999988079071,0.7182246446609497,9.999999747378752e-06
0.90625,0.4561929702758789,0.824999988079071,0.7042547464370728,9.999999747378752e-06
0.903124988079071,0.4252430498600006,0.8374999761581421,0.6866864562034607,9.999999747378752e-06
0.878125011920929,0.42381197214126587,0.8125,0.6725581288337708,9.999999747378752e-06
0.909375011920929,0.4004426896572113,0.8125,0.6630788445472717,9.999999747378752e-06
0.918749988079071,0.36724162101745605,0.824999988079071,0.6443195343017578,9.999999747378752e-06
0.921875,0.373035728931427,0.824999988079071,0.6301217079162598,9.999999747378752e-06
0.9437500238418579,0.3286164700984955,0.824999988079071,0.6184453368186951,9.999999747378752e-06
0.9437500238418579,0.3038608431816101,0.8374999761581421,0.6122000217437744,9.999999747378752e-06
0.9312499761581421,0.31059032678604126,0.824999988079071,0.5998387336730957,9.999999747378752e-06
0.949999988079071,0.2856125235557556,0.824999988079071,0.5847315788269043,9.999999747378752e-06
0.9437500238418579,0.3017631769180298,0.8374999761581421,0.5785831809043884,9.999999747378752e-06
0.953125,0.2679896950721741,0.8374999761581421,0.5676957368850708,9.999999747378752e-06
0.9624999761581421,0.26585349440574646,0.8374999761581421,0.5611711740493774,9.999999747378752e-06
0.9468749761581421,0.25447961688041687,0.8500000238418579,0.5547918081283569,9.999999747378752e-06
0.956250011920929,0.2348085343837738,0.8500000238418579,0.5517598986625671,9.999999747378752e-06
0.9468749761581421,0.2533980906009674,0.8500000238418579,0.5456090569496155,9.999999747378752e-06
0.9624999761581421,0.222235769033432,0.8500000238418579,0.5385391712188721,9.999999747378752e-06
0.9593750238418579,0.22078335285186768,0.8500000238418579,0.5291350483894348,9.999999747378752e-06
0.965624988079071,0.2091425657272339,0.8500000238418579,0.5196791887283325,9.999999747378752e-06
0.965624988079071,0.20075741410255432,0.8500000238418579,0.5129592418670654,9.999999747378752e-06
0.96875,0.17832155525684357,0.8500000238418579,0.5048459768295288,9.999999747378752e-06
0.971875011920929,0.17611989378929138,0.8500000238418579,0.4949114918708801,9.999999747378752e-06
0.9781249761581421,0.1790320724248886,0.8500000238418579,0.4854514002799988,9.999999747378752e-06
0.9750000238418579,0.1564595103263855,0.8500000238418579,0.48634809255599976,9.999999747378752e-06
0.96875,0.16100001335144043,0.8500000238418579,0.483769953250885,9.999999747378752e-06
0.9750000238418579,0.16436846554279327,0.8500000238418579,0.4808061718940735,9.999999747378752e-06
