accuracy,loss,val_accuracy,val_loss,learning_rate
0.28437501192092896,1.465671420097351,0.30000001192092896,1.3292040824890137,9.999999747378752e-06
0.46562498807907104,1.2898378372192383,0.42500001192092896,1.218205451965332,9.999999747378752e-06
0.43437498807907104,1.2467658519744873,0.574999988079071,1.1324905157089233,9.999999747378752e-06
0.503125011920929,1.1477423906326294,0.637499988079071,1.0572680234909058,9.999999747378752e-06
0.590624988079071,1.018345594406128,0.6875,0.9900888204574585,9.999999747378752e-06
0.643750011920929,0.978106677532196,0.7124999761581421,0.9374493360519409,9.999999747378752e-06
0.706250011920929,0.8878987431526184,0.75,0.8879978060722351,9.999999747378752e-06
0.6812499761581421,0.8545640110969543,0.75,0.8475691080093384,9.999999747378752e-06
0.703125,0.8201136589050293,0.75,0.8060803413391113,9.999999747378752e-06
0.75,0.7712103128433228,0.7749999761581421,0.776985228061676,9.999999747378752e-06
0.7749999761581421,0.697455644607544,0.7749999761581421,0.7536673545837402,9.999999747378752e-06
0.7875000238418579,0.6786898970603943,0.7749999761581421,0.7304011583328247,9.999999747378752e-06
0.7718750238418579,0.6738489866256714,0.7749999761581421,0.7065283060073853,9.999999747378752e-06
0.793749988079071,0.635931134223938,0.7749999761581421,0.6843171119689941,9.999999747378752e-06
0.8031250238418579,0.6181097626686096,0.7875000238418579,0.6629881262779236,9.999999747378752e-06
0.828125,0.5903650522232056,0.7875000238418579,0.6356427669525146,9.999999747378752e-06
0.840624988079071,0.5600603818893433,0.7875000238418579,0.6204875707626343,9.999999747378752e-06
0.8656250238418579,0.4988797605037689,0.7875000238418579,0.6097959280014038,9.999999747378752e-06
0.8343750238418579,0.5250695943832397,0.7749999761581421,0.5994887948036194,9.999999747378752e-06
0.8531249761581421,0.501325786113739,0.8125,0.5759149193763733,9.999999747378752e-06
0.8374999761581421,0.4864744246006012,0.824999988079071,0.5513074398040771,9.999999747378752e-06
0.824999988079071,0.4893411695957184,0.824999988079071,0.5419310331344604,9.999999747378752e-06
0.8812500238418579,0.44982656836509705,0.8125,0.5328415036201477,9.999999747378752e-06
0.875,0.4545995593070984,0.800000011920929,0.5278542041778564,9.999999747378752e-06
0.887499988079071,0.4190337061882019,0.800000011920929,0.5231743454933167,9.999999747378752e-06
0.8843749761581421,0.4083968997001648,0.800000011920929,0.5178588032722473,9.999999747378752e-06
0.8968750238418579,0.3977217674255371,0.8125,0.5017627477645874,9.999999747378752e-06
0.8843749761581421,0.39701443910598755,0.8125,0.490882933139801,9.999999747378752e-06
0.8843749761581421,0.3862430453300476,0.8125,0.48282545804977417,9.999999747378752e-06
0.893750011920929,0.3809700012207031,0.824999988079071,0.4769190847873688,9.999999747378752e-06
0.90625,0.3424491286277771,0.824999988079071,0.4718908369541168,9.999999747378752e-06
0.903124988079071,0.34430891275405884,0.824999988079071,0.46112552285194397,9.999999747378752e-06
0.8999999761581421,0.3439556956291199,0.824999988079071,0.4530273377895355,9.999999747378752e-06
0.903124988079071,0.32435572147369385,0.824999988079071,0.4396835267543793,9.999999747378752e-06
0.887499988079071,0.3322855532169342,0.824999988079071,0.43892592191696167,9.999999747378752e-06
0.909375011920929,0.30823615193367004,0.824999988079071,0.4358944892883301,9.999999747378752e-06
0.9156249761581421,0.32181209325790405,0.824999988079071,0.4334239065647125,9.999999747378752e-06
0.925000011920929,0.2933550477027893,0.824999988079071,0.428466260433197,9.999999747378752e-06
0.921875,0.28989464044570923,0.824999988079071,0.4160059094429016,9.999999747378752e-06
0.9281250238418579,0.2728806138038635,0.824999988079071,0.4072546064853668,9.999999747378752e-06
0.934374988079071,0.2670956254005432,0.824999988079071,0.39838746190071106,9.999999747378752e-06
0.9312499761581421,0.2729485332965851,0.824999988079071,0.4024510383605957,9.999999747378752e-06
0.918749988079071,0.2702293395996094,0.824999988079071,0.3938998281955719,9.999999747378752e-06
0.918749988079071,0.2557870149612427,0.824999988079071,0.38971540331840515,9.999999747378752e-06
0.921875,0.2773052155971527,0.824999988079071,0.3837989866733551,9.999999747378752e-06
0.9312499761581421,0.25194472074508667,0.824999988079071,0.38360410928726196,9.999999747378752e-06
0.934374988079071,0.24766354262828827,0.824999988079071,0.3820123076438904,9.999999747378752e-06
0.953125,0.22508470714092255,0.824999988079071,0.3712233603000641,9.999999747378752e-06
0.934374988079071,0.23806262016296387,0.824999988079071,0.37395545840263367,9.999999747378752e-06
0.934374988079071,0.2537474036216736,0.824999988079071,0.37699681520462036,9.999999747378752e-06
