accuracy,loss,val_accuracy,val_loss,learning_rate
0.25312501192092896,1.4571418762207031,0.23749999701976776,1.4505043029785156,9.999999747378752e-06
0.26249998807907104,1.442000150680542,0.23749999701976776,1.4463945627212524,9.999999747378752e-06
0.2718749940395355,1.4573558568954468,0.23749999701976776,1.442670226097107,9.999999747378752e-06
0.24062499403953552,1.457930326461792,0.23749999701976776,1.4398037195205688,9.999999747378752e-06
0.24375000596046448,1.4650424718856812,0.23749999701976776,1.4381173849105835,9.999999747378752e-06
0.25312501192092896,1.4613487720489502,0.23749999701976776,1.4366010427474976,9.999999747378752e-06
0.24687500298023224,1.4387825727462769,0.22499999403953552,1.4353822469711304,9.999999747378752e-06
0.2562499940395355,1.453018307685852,0.23749999701976776,1.434605598449707,9.999999747378752e-06
0.25312501192092896,1.4606850147247314,0.22499999403953552,1.4339253902435303,9.999999747378752e-06
0.25,1.4430410861968994,0.22499999403953552,1.4335238933563232,9.999999747378752e-06
0.27812498807907104,1.4423619508743286,0.22499999403953552,1.433043122291565,9.999999747378752e-06
0.22812500596046448,1.4552901983261108,0.22499999403953552,1.4324219226837158,9.999999747378752e-06
0.2562499940395355,1.452610731124878,0.22499999403953552,1.4323627948760986,9.999999747378752e-06
0.2750000059604645,1.4299511909484863,0.22499999403953552,1.4322770833969116,9.999999747378752e-06
0.22812500596046448,1.4544047117233276,0.22499999403953552,1.4321272373199463,9.999999747378752e-06
0.30937498807907104,1.4222917556762695,0.22499999403953552,1.4317550659179688,9.999999747378752e-06
0.2593750059604645,1.4470571279525757,0.22499999403953552,1.431943655014038,9.999999747378752e-06
0.2593750059604645,1.4446325302124023,0.22499999403953552,1.4311802387237549,9.999999747378752e-06
0.25312501192092896,1.443657398223877,0.22499999403953552,1.431033730506897,9.999999747378752e-06
0.24062499403953552,1.4470539093017578,0.22499999403953552,1.4310085773468018,9.999999747378752e-06
0.27812498807907104,1.4333361387252808,0.22499999403953552,1.4303967952728271,9.999999747378752e-06
0.27812498807907104,1.4319770336151123,0.22499999403953552,1.4303834438323975,9.999999747378752e-06
0.22812500596046448,1.4540108442306519,0.22499999403953552,1.4303152561187744,9.999999747378752e-06
0.265625,1.4355995655059814,0.22499999403953552,1.4297114610671997,9.999999747378752e-06
0.26875001192092896,1.4308044910430908,0.22499999403953552,1.4296634197235107,9.999999747378752e-06
0.28437501192092896,1.4238662719726562,0.25,1.4294837713241577,9.999999747378752e-06
0.26875001192092896,1.4423365592956543,0.23749999701976776,1.4297243356704712,9.999999747378752e-06
0.25312501192092896,1.4422205686569214,0.22499999403953552,1.4296541213989258,9.999999747378752e-06
0.25,1.4280755519866943,0.22499999403953552,1.4297446012496948,9.999999747378752e-06
0.2562499940395355,1.4279760122299194,0.22499999403953552,1.4297364950180054,4.999999873689376e-06
0.26249998807907104,1.4382342100143433,0.22499999403953552,1.4296599626541138,4.999999873689376e-06
0.28125,1.4367828369140625,0.22499999403953552,1.4297409057617188,4.999999873689376e-06
0.24687500298023224,1.4326931238174438,0.22499999403953552,1.4296915531158447,2.499999936844688e-06
0.2718749940395355,1.4254651069641113,0.22499999403953552,1.429587960243225,2.499999936844688e-06
