accuracy,loss,val_accuracy,val_loss,learning_rate
0.26875001192092896,1.9442567825317383,0.3125,1.634852647781372,9.999999747378752e-06
0.29374998807907104,1.6799495220184326,0.32499998807907104,1.5625005960464478,9.999999747378752e-06
0.3687500059604645,1.59184992313385,0.3125,1.504112958908081,9.999999747378752e-06
0.3031249940395355,1.5790045261383057,0.3499999940395355,1.458959698677063,9.999999747378752e-06
0.40937501192092896,1.4287482500076294,0.375,1.4210197925567627,9.999999747378752e-06
0.3375000059604645,1.4805821180343628,0.4000000059604645,1.3899414539337158,9.999999747378752e-06
0.3812499940395355,1.4145615100860596,0.4124999940395355,1.3594319820404053,9.999999747378752e-06
0.375,1.373631477355957,0.44999998807907104,1.3274972438812256,9.999999747378752e-06
0.45625001192092896,1.2961114645004272,0.48750001192092896,1.2995223999023438,9.999999747378752e-06
0.43437498807907104,1.293898105621338,0.5,1.2721408605575562,9.999999747378752e-06
0.44999998807907104,1.220773696899414,0.512499988079071,1.2462726831436157,9.999999747378752e-06
0.5375000238418579,1.1970113515853882,0.5249999761581421,1.224260687828064,9.999999747378752e-06
0.48124998807907104,1.2161312103271484,0.5375000238418579,1.2003600597381592,9.999999747378752e-06
0.47187501192092896,1.20595383644104,0.5375000238418579,1.175916314125061,9.999999747378752e-06
0.515625,1.1278059482574463,0.550000011920929,1.1585006713867188,9.999999747378752e-06
0.4749999940395355,1.1860291957855225,0.550000011920929,1.1415812969207764,9.999999747378752e-06
0.5375000238418579,1.0183451175689697,0.5625,1.1223106384277344,9.999999747378752e-06
0.546875,1.0912697315216064,0.5625,1.1045929193496704,9.999999747378752e-06
0.546875,1.056758165359497,0.5625,1.0862586498260498,9.999999747378752e-06
0.596875011920929,1.0019279718399048,0.574999988079071,1.0732483863830566,9.999999747378752e-06
0.581250011920929,1.031791090965271,0.5874999761581421,1.0500609874725342,9.999999747378752e-06
0.565625011920929,1.0181628465652466,0.5874999761581421,1.0337544679641724,9.999999747378752e-06
0.625,0.9515844583511353,0.6000000238418579,1.0182305574417114,9.999999747378752e-06
0.581250011920929,0.9714764356613159,0.6000000238418579,1.0046484470367432,9.999999747378752e-06
0.659375011920929,0.8914650678634644,0.6000000238418579,0.9927974939346313,9.999999747378752e-06
0.625,0.9318262934684753,0.612500011920929,0.9813687205314636,9.999999747378752e-06
0.628125011920929,0.8723325729370117,0.625,0.971967339515686,9.999999747378752e-06
0.6343749761581421,0.8749350309371948,0.6499999761581421,0.9542813301086426,9.999999747378752e-06
0.6468750238418579,0.886902928352356,0.6499999761581421,0.9439900517463684,9.999999747378752e-06
0.668749988079071,0.8733553886413574,0.6625000238418579,0.9330865144729614,9.999999747378752e-06
0.621874988079071,0.8646703958511353,0.6625000238418579,0.9204398393630981,9.999999747378752e-06
0.684374988079071,0.7854906320571899,0.6625000238418579,0.9142085909843445,9.999999747378752e-06
0.637499988079071,0.8686364889144897,0.675000011920929,0.9030042886734009,9.999999747378752e-06
0.6812499761581421,0.7982504963874817,0.675000011920929,0.8962013125419617,9.999999747378752e-06
0.675000011920929,0.7809244990348816,0.675000011920929,0.8910938501358032,9.999999747378752e-06
0.684374988079071,0.8228172063827515,0.6875,0.8832945823669434,9.999999747378752e-06
0.675000011920929,0.7755758762359619,0.699999988079071,0.8784193992614746,9.999999747378752e-06
0.7093750238418579,0.7103165984153748,0.6875,0.8804868459701538,9.999999747378752e-06
0.703125,0.7809585332870483,0.699999988079071,0.8649424314498901,9.999999747378752e-06
0.671875,0.7649619579315186,0.699999988079071,0.8557544946670532,9.999999747378752e-06
0.7250000238418579,0.699641764163971,0.699999988079071,0.8510847091674805,9.999999747378752e-06
0.7718750238418579,0.6446794271469116,0.699999988079071,0.8380727767944336,9.999999747378752e-06
0.706250011920929,0.7533813714981079,0.699999988079071,0.8241219520568848,9.999999747378752e-06
0.737500011920929,0.656844437122345,0.7124999761581421,0.8118195533752441,9.999999747378752e-06
0.7093750238418579,0.6957834362983704,0.7124999761581421,0.8066965341567993,9.999999747378752e-06
0.7593749761581421,0.6662074327468872,0.7124999761581421,0.79546719789505,9.999999747378752e-06
0.7875000238418579,0.6691707968711853,0.7124999761581421,0.7880493402481079,9.999999747378752e-06
0.731249988079071,0.6717920899391174,0.737500011920929,0.7850510478019714,9.999999747378752e-06
0.7593749761581421,0.652763843536377,0.737500011920929,0.7834564447402954,9.999999747378752e-06
0.78125,0.6313957571983337,0.737500011920929,0.7743516564369202,9.999999747378752e-06
