accuracy,loss,val_accuracy,val_loss,learning_rate
0.265625,1.8143106698989868,0.25,1.5883989334106445,9.999999747378752e-06
0.23125000298023224,1.8001012802124023,0.25,1.4923216104507446,9.999999747378752e-06
0.30000001192092896,1.6068731546401978,0.26249998807907104,1.4312676191329956,9.999999747378752e-06
0.2593750059604645,1.6302635669708252,0.26249998807907104,1.393628478050232,9.999999747378752e-06
0.19374999403953552,1.6967990398406982,0.2874999940395355,1.3734495639801025,9.999999747378752e-06
0.25,1.5657212734222412,0.38749998807907104,1.3585761785507202,9.999999747378752e-06
0.2562499940395355,1.56337571144104,0.44999998807907104,1.3460602760314941,9.999999747378752e-06
0.2750000059604645,1.552413821220398,0.42500001192092896,1.3338658809661865,9.999999747378752e-06
0.3125,1.519097089767456,0.4749999940395355,1.3194106817245483,9.999999747378752e-06
0.3062500059604645,1.4466346502304077,0.4625000059604645,1.3028873205184937,9.999999747378752e-06
0.30000001192092896,1.4121792316436768,0.44999998807907104,1.2804090976715088,9.999999747378752e-06
0.33125001192092896,1.3908499479293823,0.5,1.2551090717315674,9.999999747378752e-06
0.296875,1.4478949308395386,0.5249999761581421,1.231768012046814,9.999999747378752e-06
0.3968749940395355,1.3046133518218994,0.550000011920929,1.2028697729110718,9.999999747378752e-06
0.4312500059604645,1.2646147012710571,0.550000011920929,1.1729580163955688,9.999999747378752e-06
0.4156250059604645,1.2423226833343506,0.5625,1.149195909500122,9.999999747378752e-06
0.484375,1.1858673095703125,0.5874999761581421,1.1142213344573975,9.999999747378752e-06
0.40937501192092896,1.2158029079437256,0.625,1.0895923376083374,9.999999747378752e-06
0.47187501192092896,1.1688297986984253,0.625,1.0589488744735718,9.999999747378752e-06
0.5562499761581421,1.0660665035247803,0.637499988079071,1.0197265148162842,9.999999747378752e-06
0.559374988079071,1.0323017835617065,0.699999988079071,0.9939082860946655,9.999999747378752e-06
0.5874999761581421,0.9895409345626831,0.699999988079071,0.9636727571487427,9.999999747378752e-06
0.5843750238418579,1.023573398590088,0.675000011920929,0.925280749797821,9.999999747378752e-06
0.5874999761581421,0.9769608378410339,0.699999988079071,0.9076341390609741,9.999999747378752e-06
0.609375,0.9397732019424438,0.6875,0.883762001991272,9.999999747378752e-06
0.625,0.888617217540741,0.6875,0.8653610348701477,9.999999747378752e-06
0.659375011920929,0.8790561556816101,0.6875,0.8446251749992371,9.999999747378752e-06
0.653124988079071,0.8674233555793762,0.699999988079071,0.8441847562789917,9.999999747378752e-06
0.6187499761581421,0.8211568593978882,0.675000011920929,0.8180810213088989,9.999999747378752e-06
0.684374988079071,0.8132368922233582,0.699999988079071,0.7980098128318787,9.999999747378752e-06
0.699999988079071,0.7979468107223511,0.6875,0.7887879610061646,9.999999747378752e-06
0.684374988079071,0.7808436751365662,0.7124999761581421,0.7760103940963745,9.999999747378752e-06
0.675000011920929,0.8115049600601196,0.699999988079071,0.7639023661613464,9.999999747378752e-06
0.6875,0.7587414383888245,0.699999988079071,0.755285918712616,9.999999747378752e-06
0.6937500238418579,0.7378199696540833,0.7124999761581421,0.7393507957458496,9.999999747378752e-06
0.731249988079071,0.6642325520515442,0.699999988079071,0.7290661334991455,9.999999747378752e-06
0.703125,0.7023142576217651,0.6875,0.7228186130523682,9.999999747378752e-06
0.671875,0.7631766200065613,0.7124999761581421,0.7190073728561401,9.999999747378752e-06
0.731249988079071,0.6666311025619507,0.699999988079071,0.7128985524177551,9.999999747378752e-06
0.715624988079071,0.6725717782974243,0.7124999761581421,0.708753764629364,9.999999747378752e-06
0.703125,0.6943215727806091,0.699999988079071,0.6947399973869324,9.999999747378752e-06
0.731249988079071,0.6726268529891968,0.7124999761581421,0.6836002469062805,9.999999747378752e-06
0.75,0.6347910761833191,0.6875,0.6904661059379578,9.999999747378752e-06
0.721875011920929,0.6401292085647583,0.7124999761581421,0.679913341999054,9.999999747378752e-06
0.746874988079071,0.624315619468689,0.7124999761581421,0.6902375221252441,9.999999747378752e-06
0.71875,0.6503956913948059,0.737500011920929,0.6688486337661743,9.999999747378752e-06
0.7562500238418579,0.5699864625930786,0.7124999761581421,0.6669493913650513,9.999999747378752e-06
0.762499988079071,0.5895247459411621,0.699999988079071,0.6558480262756348,9.999999747378752e-06
0.762499988079071,0.5955682992935181,0.6875,0.648802638053894,9.999999747378752e-06
0.7593749761581421,0.5989676117897034,0.699999988079071,0.6483111381530762,9.999999747378752e-06
